wtime,utime,stime,rss,pss,vmem,rchar,wchar,nthreads,nprocs,run_id,anomaly
370.0,372.36194795576813,37.700784314302716,517856,496858,1072451,33440369,20039294,4,1,1,0
371.0,373.3878003285582,37.751305946409204,509728,498608,998204,33490468,20070694,3,1,1,0
372.0,374.3155318751131,37.8650163537381,524262,502206,1004467,33536536,20096757,3,1,1,0
373.0,375.11596870483805,37.925797738241144,516774,498256,936682,33587016,20128038,4,1,1,0
374.0,376.26240717398946,38.02367257970935,525365,501130,1123452,33632189,20160757,4,1,1,0
375.0,377.23418480819817,38.09970426527516,519080,507963,941057,33673884,20189253,5,1,1,0
376.0,378.2310202022198,38.18894256185809,523316,499140,1098961,33727981,20216347,4,1,1,0
377.0,379.0644205683902,38.29265029742477,521820,505896,1019008,33775609,20244924,4,1,1,0
378.0,380.19926477375236,38.34409670888497,525959,502796,1072681,33821424,20272027,4,1,1,0
379.0,381.0673996019034,38.42255506721213,514875,492663,977785,33865955,20301723,3,1,1,0
380.0,382.03164806541713,38.57151626064132,508865,494489,947589,33918070,20332029,4,1,1,0
381.0,383.1677542842427,38.62725617322337,514484,495832,1035839,33974944,20361111,4,1,1,0
382.0,384.1508674603281,38.70919552203911,522210,495725,1085281,34022929,20396134,3,1,1,0
383.0,385.32332839451465,38.79133766953557,521640,499548,979743,34071851,20423976,5,1,1,0
384.0,386.2070541158829,38.879276261628846,514517,503073,1015938,34127209,20458150,4,1,1,0
385.0,387.2931472478648,38.99775435347308,525370,506275,1039110,34168157,20485027,5,1,1,0
386.0,388.4843466572895,39.07252873334137,517826,501540,976823,34227992,20515245,3,1,1,0
387.0,389.50419211217763,39.16855566775498,520502,497771,1054548,34290212,20548794,5,1,1,0
388.0,390.58106567163526,39.28304202444023,511415,489588,950402,34326680,20582188,4,1,1,0
389.0,391.53835633547567,39.36527423027309,510568,500352,1023127,34376193,20610928,5,1,1,0
390.0,392.6388912713659,39.510151488323416,522288,500128,963816,34422598,20642593,4,1,1,0
391.0,393.80244089397536,39.65811875181768,525656,500914,1048273,34471274,20673856,4,1,1,0
392.0,394.8836631207956,39.720086108586436,536440,510531,1032454,34519182,20702236,3,1,1,0
393.0,396.058034605348,39.804468097026515,517521,506202,1025156,34573241,20734084,5,1,1,0
394.0,397.0934956661449,39.875265304007165,520124,503925,1026465,34622678,20769672,3,1,1,0
395.0,398.1243506423253,39.94394426356288,513437,495189,1110654,34668124,20801087,3,1,1,0
396.0,399.04620159756894,40.043042247396706,510960,497435,1019864,34717263,20832786,4,1,1,0
397.0,400.13005259403445,40.14942495821019,517922,499525,1101829,34769837,20864802,5,1,1,0
398.0,401.2828336027369,40.24199016226995,507456,496122,959226,34813918,20890420,5,1,1,0
399.0,402.3413600931885,40.319245649579685,514828,502502,999195,34855687,20921800,5,1,1,0
400.0,403.2345757814279,40.39710780700505,525241,501784,961211,34915651,20948750,4,1,1,0
401.0,404.25221942731656,40.54632062263912,509643,494558,1003131,34962438,20976980,5,1,1,0
402.0,405.35459439409715,40.68868836003815,530502,505984,1096802,35011752,21013466,4,1,1,0
403.0,406.53033972004624,40.74627824413709,511484,500511,1092156,35059763,21042706,4,1,1,0
404.0,407.39297813985445,40.8619333093367,512241,491354,1037988,35112503,21070486,3,1,1,0
405.0,408.2439769762411,40.95762107008518,517563,499743,1064124,35171367,21103944,5,1,1,0
406.0,409.20915438833424,41.0765024798051,527418,501406,986750,35224267,21131100,3,1,1,0
407.0,410.0593988561193,41.18619855035916,530792,504863,963326,35266675,21159758,3,1,1,0
408.0,411.25157042112136,41.3251237903674,515764,498312,1091706,35309754,21193505,4,1,1,0
409.0,412.2212921680344,41.38182262179628,526779,504139,983400,35357760,21223634,4,1,1,0
410.0,413.23473637566156,41.46678241300205,515513,500935,946724,35406418,21248949,3,1,1,0
411.0,414.12557148817865,41.61533182557961,514748,493424,1119591,35447809,21280581,4,1,1,0
412.0,415.1052219375934,41.68356036047867,504384,492924,1102287,35501905,21309391,3,1,1,0
413.0,416.29909951153786,41.746293704429334,524514,505612,1073420,35546474,21344011,4,1,1,0
414.0,417.29457437208464,41.86919090502939,519797,505979,1014361,35603940,21372192,5,1,1,0
415.0,418.09810394240645,41.996934421031135,529371,501614,1129306,35663043,21405346,5,1,1,0
416.0,418.99511495450673,42.1141617757986,526659,507478,991113,35711802,21440673,3,1,1,0
417.0,420.18649688669814,42.241781358674594,527329,505283,1039764,35763997,21468120,4,1,1,0
418.0,421.38212389206245,42.36115351588391,520743,503418,1011703,35807837,21497541,4,1,1,0
419.0,422.26632112797114,42.42473058411283,511074,495443,1106517,35860956,21528707,3,1,1,0
420.0,423.3124267631087,42.53555277386068,522958,508657,1133728,35908465,21556135,3,1,1,0
421.0,424.14319009531084,42.66324044211663,531070,502681,1094193,35953028,21586945,3,1,1,0
422.0,425.17416675228867,42.79979210274908,523959,498070,966337,36001582,21616271,5,1,1,0
423.0,426.02453503288325,42.87441562701745,509239,496658,1014851,36049253,21645536,4,1,1,0
424.0,427.1519996423403,42.9371587031113,526282,501283,998953,36097627,21675682,3,1,1,0
425.0,428.32782963738117,43.06526774746956,509708,491644,1097894,36152376,21705896,5,1,1,0
426.0,429.19702436060095,43.14092258197313,513878,503498,953430,36198449,21736388,3,1,1,0
427.0,430.1821092280389,43.19411552980522,515603,495232,939287,36257124,21764591,5,1,1,0
428.0,431.02292642742873,43.32663688617015,514500,501853,1071072,36300499,21792926,26,1,1,1
429.0,431.95858243025793,43.427235999551236,511516,497391,1013475,36358576,21822570,17,1,1,1
430.0,432.78462153216213,43.509899312794076,1159186,1106259,1115794,36403494,21852436,4,1,1,1
431.0,433.69044014336913,43.56104222331723,511243,496215,935500,36453488,21881119,16,1,1,1
432.0,434.88652961020483,43.61457496778802,526986,499193,1117438,36501038,21912091,4,1,1,0
433.0,435.7043709171334,43.743837294844056,533027,509446,967409,36549319,21936647,5,1,1,0
434.0,436.8479582489809,43.84280788334054,533940,506925,967087,36603326,21964455,5,1,1,0
435.0,437.67893928008255,43.90778008827019,524155,501772,1040199,36660825,21993616,3,1,1,0
436.0,438.69053805252946,43.99363065099509,527243,499873,995708,36716777,22021047,5,1,1,0
437.0,439.6713859695004,44.06016116574884,521600,504221,1062753,36764753,22055935,4,1,1,0
438.0,440.84400783350867,44.121449321066876,526869,505649,953806,36815674,22085991,5,1,1,0
439.0,441.7236277784227,44.19908010313429,516000,495850,936104,36861764,22116522,4,1,1,0
440.0,442.59550058457455,44.304030957880535,527666,499612,1103277,36906806,22145072,4,1,1,0
441.0,443.6949862200017,44.37503161866176,503946,490890,949467,36951075,22175025,4,1,1,0
442.0,444.78527400924185,44.45939872679023,527418,505615,1087836,36998887,22201379,5,1,1,0
443.0,445.86494671743895,44.55719181518588,535931,510325,1125440,37050135,22230869,3,1,1,0
444.0,446.6753975639079,44.64919478910419,517815,500400,944356,37090576,22258058,5,1,1,0
445.0,447.57938143859786,44.712057569016324,516145,489374,1087983,37140344,22287226,3,1,1,0
446.0,448.7153395097396,44.76594413256991,520611,503044,992997,37197924,22309546,5,1,1,0
447.0,449.7556827583223,44.81949000526481,508823,495479,995167,37253534,22336162,3,1,1,0
448.0,450.79656072661516,44.9045079070676,518220,496683,950755,37300608,22370554,3,1,1,0
449.0,451.71492736877707,45.02638811492133,521659,503132,1113979,37343623,22403045,3,1,1,0
450.0,452.6189966041998,45.08951364479426,511602,501272,1035633,37395923,22437003,4,1,1,0
451.0,453.7976185594071,45.218211656430704,508900,497559,1018750,37434335,22471166,3,1,1,0
452.0,454.8887206709484,45.33977908736209,510567,496751,1116825,37489886,22503185,4,1,1,0
453.0,455.7394671180691,45.39017343645065,526047,500629,1017272,37538818,22531826,5,1,1,0
454.0,456.9145498949266,45.44284822374884,525679,497952,1133528,37597975,22558714,3,1,1,0
455.0,457.94749795565383,45.51235154530264,515134,494453,1075536,37639340,22592155,4,1,1,0
456.0,458.88084290243665,45.567963636407704,510408,498337,1108306,37693931,22622348,5,1,1,0
457.0,459.8396986809965,45.67109794693474,522456,501697,1130136,37743428,22659830,4,1,1,0
458.0,460.9298604851375,45.72506067308058,526173,499109,1155693,37791773,22688735,5,1,1,0
459.0,461.88036954581196,45.855325256880114,517568,492932,958884,37834924,22724654,4,1,1,0
460.0,462.9118674654594,45.95462146377469,520923,504945,1103528,37887902,22754183,3,1,1,0
461.0,463.9960672641188,46.07741690044194,498442,486305,1057593,37941283,22788191,4,1,1,0
462.0,464.87421726304115,46.20248715553552,525656,497768,1081669,38000209,22823282,4,1,1,0
463.0,466.0519138575382,46.30316354950254,523812,496899,1001291,38055249,22850213,3,1,1,0
464.0,466.99438296611237,46.44569983712789,511831,500740,1118894,38102280,22878758,5,1,1,0
465.0,467.9621328689431,46.59472391451342,529430,502808,996265,38147260,22905659,3,1,1,0
466.0,469.04153861609024,46.68064538311488,517712,505633,1035337,38190418,22931969,3,1,1,0
467.0,470.08505265184533,46.7432317971398,507623,496437,1019609,38247784,22963970,3,1,1,0
468.0,471.061100586621,46.82955561500459,528252,502932,985049,38293893,22993380,5,1,1,0
469.0,472.12099740274135,46.901891004706016,521745,500979,1089933,38351294,23023537,4,1,1,0
470.0,473.2821287257702,47.00499157141219,509420,491442,935064,38403920,23055206,5,1,1,0
471.0,474.4022421724284,47.09283033153743,538113,509502,1117790,38455569,23079634,4,1,1,0
472.0,475.5319457764103,47.19087527296611,519206,492806,1110815,38504035,23113494,3,1,1,0
473.0,476.4353091398372,47.31719403057371,513296,502097,995671,38557338,23142447,4,1,1,0
474.0,477.4030704795563,47.39459612802789,524358,501949,1092641,38607261,23174044,3,1,1,0
475.0,478.4245981362179,47.498343600491864,526893,501378,981449,38655415,23205906,4,1,1,0
476.0,479.2422744638825,47.581859725424735,518433,497527,1108606,38708895,23240019,3,1,1,0
477.0,480.35019133603345,47.7103558118368,534041,504136,1164644,38758175,23269704,5,1,1,0
478.0,481.27957670579946,47.82430947507757,515548,492198,959476,38804183,23293333,4,1,1,0
479.0,482.1926151370159,47.87515994812863,511745,499670,1062764,38857182,23323505,3,1,1,0
480.0,483.0963319407583,47.99116508223916,511067,497180,1023327,38906862,23354107,5,1,1,0
481.0,484.00968364692636,48.05818128304581,522958,496613,1052506,38959307,23381004,4,1,1,0
482.0,484.9448895797895,48.18062866206611,532207,502143,1108372,39007038,23411446,3,1,1,0
483.0,485.98681940302,48.287362528750656,517483,505387,1032635,39050992,23440363,4,1,1,0
484.0,487.02024553178,48.37751079652298,510249,498283,1040974,39109667,23466335,3,1,1,0
485.0,487.92253023322075,48.4969174394437,529368,503903,1001755,39167400,23498350,5,1,1,0
486.0,488.80509994385005,48.632576768030574,511541,500248,998223,39221819,23526658,4,1,1,0
487.0,489.9356432198786,48.76045113941678,506806,495536,1087654,39269880,23555439,5,1,1,0
488.0,490.7727325549492,48.86498906707397,526414,498710,970688,39318379,23584051,5,1,1,0
489.0,491.77786169142956,48.98725849909992,524433,498502,1069336,39375290,23617758,5,1,1,0
490.0,492.78608604110525,49.078649954539195,523955,496516,981743,39423521,23647635,4,1,1,0
491.0,493.8157407638299,49.207552566695504,525251,502142,1123310,39470358,23677872,3,1,1,0
492.0,494.9700008101928,49.340457755857784,517662,501173,1051692,39529720,23706551,4,1,1,0
493.0,496.01956638623074,49.40418713954542,519725,492046,1019296,39579481,23737939,4,1,1,0
494.0,497.20901989272994,49.477990275504816,507453,491742,964125,39638323,23771987,3,1,1,0
495.0,498.3575611260694,49.55498914923973,517699,502123,1022320,39681331,23803931,5,1,1,0
496.0,499.2434572298643,49.62159732113794,523425,495923,1142661,39733922,23835991,5,1,1,0
497.0,500.1399305539544,49.710850821827684,525197,501510,1052330,39794278,23867810,4,1,1,0
498.0,501.0778402083205,49.78015414297265,532036,503904,1057579,39844426,23893669,5,1,1,0
499.0,502.03444597435254,49.88970807406531,506596,493645,1063097,39893106,23921041,5,1,1,0
500.0,503.05564402247563,49.94986961835507,521578,492942,1017921,39937268,23950426,3,1,1,0
501.0,503.9486490756342,50.02686153365775,530999,508372,1046584,39992679,23978248,4,1,1,0
502.0,504.8375871480797,50.14341359825239,525200,501757,1016147,40038829,24005055,5,1,1,0
503.0,505.7901431310269,50.233268110565724,526066,497903,978677,40088355,24029438,4,1,1,0
504.0,506.858952376312,50.32541438475106,512780,495330,1069416,40132182,24055399,5,1,1,0
505.0,507.93420262155047,50.455206910046904,521714,497447,1121275,40189967,24084629,4,1,1,0
506.0,509.1246493175666,50.603658065376,516582,494047,1116973,40245741,24114421,3,1,1,0
507.0,510.0056154911353,50.71016484370142,530399,504417,1141590,40295583,24142042,4,1,1,0
508.0,510.9627591518781,50.76807156084778,523838,496116,1037573,40339812,24172278,4,1,1,0
509.0,512.1486301510538,50.82836185827014,529326,505467,1012934,40397492,24200977,5,1,1,0
510.0,513.2246336481201,50.97521193047309,509304,497996,1046706,40445662,24234249,3,1,1,0
511.0,514.2615450580489,51.09313542174793,508303,494783,1109058,40490136,24263764,3,1,1,0
512.0,515.2774034786095,51.21838233358131,526824,497868,1101494,40531326,24295853,3,1,1,0
513.0,516.107607630664,51.33595870934987,515481,486879,1029900,40578096,24326462,4,1,1,0
514.0,517.2649571541904,51.403920469519385,528708,499396,1097347,40620823,24352256,5,1,1,0
515.0,518.3151592403564,51.49875668560186,1778370,1740987,1075317,40667709,24381984,4,1,1,1
516.0,519.3438262035276,51.628564729363795,521918,504123,1131366,40721431,24408277,15,1,1,1
517.0,520.3596263408563,51.765201025658,515286,490568,1084826,42609016,25541630,5,1,1,1
518.0,521.3163920237847,51.83893457713264,531158,505809,1048121,42660794,25569395,30,1,1,1
519.0,522.218257900329,51.94853075621602,515917,504102,985114,42707177,25600540,30,1,1,1
520.0,523.3203866944629,52.01424094648987,528727,506260,1057430,44746729,26820048,3,1,1,1
521.0,524.3242137015675,52.16006863380205,512587,499736,989944,45330122,27164364,5,1,1,1
522.0,525.1377895144832,52.2352890627013,525135,505069,1143274,45378379,27196082,27,1,1,1
523.0,526.097427314392,52.35795257556169,507219,492643,1016055,45430301,27228804,5,1,1,0
524.0,527.2688687696811,52.43106386998438,514707,503565,1023661,45472474,27256512,5,1,1,0
525.0,528.2184265942975,52.542669264272234,507655,496144,984484,45530074,27286565,4,1,1,0
526.0,529.1837197974677,52.6585956949745,519494,491742,1067958,45577688,27317118,3,1,1,0
527.0,530.2333042466897,52.74143850531998,518992,494379,1042147,45632941,27351759,5,1,1,0
528.0,531.353974168216,52.87332189186258,528665,500027,978887,45682325,27377315,4,1,1,0
529.0,532.4213586152979,53.011858981687325,515118,495878,1106311,45735383,27404582,5,1,1,0
530.0,533.5613805077471,53.14736597471273,520214,501880,1011092,45788738,27442995,5,1,1,0
531.0,534.4069687425634,53.2304457966592,507816,490958,1001937,45836476,27472176,3,1,1,0
532.0,535.5768057638909,53.35487982256046,511215,489364,962244,45891935,27496503,4,1,1,0
533.0,536.7383745368554,53.46082889804739,524126,506861,1059448,45938140,27524755,4,1,1,0
534.0,537.7460339714896,53.57009173049659,529669,504519,1102148,45992030,27546449,4,1,1,0
535.0,538.7959308666045,53.66783423902244,520506,494753,1120373,47624912,28528070,3,1,1,1
536.0,539.6810560866851,53.77786035381933,527501,499985,960391,48419935,29006465,3,1,1,1
537.0,540.6602350618776,53.8414257696229,520105,505097,1138682,49172841,29456859,4,1,1,1
538.0,541.5413164062455,53.93231049293465,522722,502096,1088061,49223091,29485447,3,1,1,0
539.0,542.3501070778219,54.00007766913344,515231,500741,986008,49267717,29518218,3,1,1,0
540.0,543.5424683050727,54.07808822223058,516344,505475,971652,49318955,29542967,3,1,1,0
541.0,544.4461269113568,54.1408696758228,520326,496346,998212,49369176,29569002,5,1,1,0
542.0,545.4833702349159,54.212119236345,521142,500155,1120606,49416475,29598318,3,1,1,0
543.0,546.403470388331,54.34031216192378,524384,499910,1005013,49466200,29626061,4,1,1,0
544.0,547.3517190364151,54.445295808141545,510356,498636,1013123,49516870,29655179,3,1,1,0
545.0,548.3108236598481,54.497660119992766,527844,498050,1099128,49563788,29681388,4,1,1,0
546.0,549.244842352378,54.62651256837298,530273,500364,1139448,49613145,29712031,3,1,1,0
547.0,550.2998022561139,54.76745940796593,519478,500172,1071907,49658117,29741583,3,1,1,0
548.0,551.4841767643094,54.90550233554419,521792,494757,1096413,49719846,29773231,4,1,1,0
549.0,552.4556306243119,55.03780402383153,518999,504008,970181,49775141,29803832,5,1,1,0
550.0,553.6449613139335,55.18702566811162,519627,495118,1117700,49826507,29834452,3,1,1,0
551.0,554.7120802088715,55.29566586366542,526433,498908,1005638,49882367,29860113,4,1,1,0
552.0,555.7549346868799,55.44192462651691,524739,498523,971476,49922471,29891591,5,1,1,0
553.0,556.6497762275994,55.58680904976705,528119,501790,1156845,51926246,31100536,4,1,1,1
554.0,557.4749445099592,55.66813292281739,1349738,1299674,955856,51974250,31130037,5,1,1,1
555.0,558.615718418076,55.804476298422976,1416541,1345499,984990,52017357,31163181,3,1,1,1
556.0,559.6453108436536,55.933723564978855,520267,496615,1066761,52066174,31191023,15,1,1,1
557.0,560.6110763886236,56.061303442718966,518903,506099,1000209,53648207,32143680,3,1,1,1
558.0,561.735863317459,56.20093151984816,509834,497609,944895,54773042,32820152,4,1,1,1
559.0,562.66009547049,56.289350520840195,525181,499755,1071606,54817350,32852410,4,1,1,0
560.0,563.7735423728758,56.37935601742893,532508,509568,1120182,54869348,32879468,3,1,1,0
561.0,564.7047279070381,56.493361248349295,518944,498613,1098750,54919420,32902910,5,1,1,0
562.0,565.8730803815997,56.61714170213073,534688,506194,995698,54971158,32936146,5,1,1,0
563.0,566.7802671313824,56.75511541239649,523396,500195,1058697,55018559,32966480,3,1,1,0
564.0,567.6352887784122,56.89269994446242,520074,502077,1105403,55075475,32994245,3,1,1,0
